Date,ANA.MC,ALFA.ST,BALL.K,BAYGn.DE,BIOX.PA,BXB.AX,CEMEXCPO.MX,CNR.TO,CNHI.K,SGOB.PA,DAR.N,DE.N,2308.TW,EONGn.DE,EDP.LS,ELI.BR,ECVG.DE,ENEI.MI,ENGIE.PA,2603.TW,FSLR.O,6504.T,G1AG.DE,GETP.PA,HEIG.DE,6501.T,IBE.MC,IFXGn.DE,J.N,JCI.N,1812.T,KSP.I,373220.KS,MBGn.DE,MRCG.DE,MEL.NZ,MYTr.AT,NEE,ORSTED.CO,ORG.AX,OC.N,RSG.N,RWEG.DE,SALM.OL,SCHN.PA,1928.T,SIEGn.DE,SEDG.O,SSE.L,6762.T,TOM.OL,TT,UPMEUR.xbo,VIE.PA,VWS.CO,WSP.TO,XYL
2021/12/14,156.2,34.8382,82.4365,46.405,126.45,6.2511,0.5354,111.85276,12.5513,59.29,59.5625,304.8165,8.0486,11.414,4.752,113.9917,15.02,6.69,13,6.6461,91.3903,43.3704,46.37,13.55,59.02,53.6508,9.0569,38.7,125.7586,65.9492,10.7087,104.05,,71.47,221.9,2.7987,14.7,76.5526,113.6291,3,74.8412,116.6725,34.31,55.2166,167.82,18.2163,147.32,327.76,1558,34.1915,29.965,164.6524,32.05,31.65,29.5909,125.03182,106.8366
2021/12/15,159.2,33.243,80.3163,45.945,122.1,6.2775,0.5382,113.86079,12.7008,58.56,57.4874,301.7493,8.266,11.502,4.74,116.4806,15.09,6.604,12.958,7.1593,89.7959,44.1084,46.93,13.575,58.66,54.4387,9.0866,39.34,122.608,66.2338,10.5676,104.15,,71.12,225.4,2.8292,14.95,77.604,114.7745,3.0383,75.8901,116.5562,34.76,54.3637,165.68,18.145,148.56,315.05,1552,34.4214,29.2513,163.8307,33.18,31.54,29.3056,126.43164,104.7796
2021/12/16,160.5,33.9223,82.8215,46.705,122.8,6.306,0.5491,111.75959,13.1312,57.89,58.8459,310.3106,8.31,11.77,4.672,115.3855,15.31,6.626,12.758,7.1967,90.3089,44.6462,46.87,13.83,59.14,55.9919,9.1758,39.24,125.7014,67.8467,10.847,101.95,,71.74,224.4,2.9279,14.12,78.4317,109.8171,3.0076,78.476,120.3823,34.96,55.2386,164.66,18.4568,150,318.54,1583,34.7887,29.2204,168.6521,33.28,31.31,27.9116,122.68974,106.505
2021/12/17,158.6,35.1988,82.4096,46.525,122.65,6.4587,0.5449,111.59697,12.8766,59.06,57.1908,308.7068,8.1285,11.776,4.758,115.5846,15.5,6.697,12.952,7.5281,86.847,44.6345,46.15,13.995,58.96,56.0591,9.055,38.905,125.4221,68.903,10.8541,100.2,,68.75,219.8,2.8217,14.6,77.8131,106.5907,3.0482,80.0318,119.6853,34.94,57.1665,166.34,18.5823,147.9,307,1584.5,35.2682,30.1783,170.8654,32.65,31.56,27.2999,122.09494,104.3843
2021/12/20,159.2,35.0853,82.1267,45.355,123.9,6.6358,0.5346,114.16027,13.4789,59.96,58.3075,314.1427,8.2052,11.83,4.768,115.7837,15.36,6.648,12.862,8.0325,87.8245,44.4736,46.14,14.23,57.52,56.6692,9.0458,38.835,125.2548,69.2867,10.7568,99.04,,67.3,224.5,2.7323,14.52,78.9987,110.0067,3.1346,81.4798,119.8671,34.66,58.063,167.94,18.6204,144.68,307.63,1607.5,35.2788,30.5919,171.502,33.79,31.77,27.2596,125.30612,106.9561
2021/12/21,160.9,34.9627,82.9708,45.605,123.35,6.5881,0.5364,113.11829,13.8604,61.06,59.5667,320.8204,8.2426,12.05,4.778,115.8833,15.63,6.746,12.886,7.8697,89.8517,45.9278,46.59,14.275,58.54,56.0582,9.1962,39.475,127.4172,70.2743,10.6339,100.55,,68.62,225.4,2.7136,14.8,80.2717,113.5406,3.1676,83.8587,120.3942,35.3,58.2852,170.78,18.5028,146.58,325.83,1630.5,35.5107,30.3134,176.4539,33.42,31.74,28.9502,122.5689,110.2459
2021/12/22,164.2,34.7723,82.8249,45.73,124.25,6.6982,0.5341,115.26525,13.7178,60.7,59.6896,318.3389,8.1271,12.042,4.799,114.5891,15.84,6.653,12.868,8.1967,88.7939,45.6577,46.75,14.24,58.84,55.4591,9.2371,39.705,127.3938,70.1287,10.5482,100.3,,69.69,227.5,2.8581,14.58,79.6332,112.3922,3.1845,83.8212,119.2647,34.97,59.0426,170.5,18.5557,147.64,330.56,1629,36.1489,30.4618,177.6318,33.27,31.84,28.9185,125.84687,109.4604
2021/12/23,166.7,34.5975,82.0227,46.625,124.4,6.7076,0.5476,117.11248,13.7324,61.49,57.7754,320.5101,8.3196,12.06,4.783,114.4895,15.83,6.835,12.92,8.901,85.5827,47.2561,47.43,14.29,59.28,56.6529,9.3634,39.99,125.8944,69.9433,10.5704,98.16,,70.09,225.2,2.8505,14.87,79.6227,112.3977,3.1763,82.5806,119.1109,35.06,58.5785,172.52,18.6421,150.22,313.38,1637.5,37.424,30.5252,178.5778,32.87,31.71,28.503,129.94778,109.0152
2021/12/27,166.9,33.612,82.6629,47.09,123.25,6.6785,0.553,114.46979,13.6632,61.94,55.9721,316.8243,8.2305,12.05,4.838,116.182,15.9,6.876,13.124,8.7741,85.934,46.577,47.87,14.465,59.68,56.7991,9.317,40.925,126.8146,70.1264,10.3306,98.22,,69.89,228,2.8473,14.9,79.8161,111.0216,3.1971,81.9114,119.786,34.82,56.9028,173.18,18.5572,150.8,309.09,1649.5,37.1221,29.0856,179.1972,32.48,32.58,27.6276,125.02819,108.5669
2021/12/28,167.6,33.574,83.0098,47.15,125,6.7127,0.5597,114.00493,13.5275,62.32,56.1819,311.4597,8.3214,12.18,4.835,116.5802,15.8,6.916,13.148,8.709,86.0321,45.5796,48.06,14.505,59.96,56.3592,9.5585,41,124.8693,69.9282,10.2844,99.1,,69.6,229.4,2.8355,15.15,81.3082,110.2783,3.1734,80.8296,120.6771,35.43,56.6958,173.04,18.3053,152.82,303.67,1632.5,36.5256,29.6561,179.2431,32.13,32.24,27.4552,125.17833,108.2159
2021/12/29,168,33.6029,82.0112,46.95,125.65,6.7383,0.5804,114.48059,13.4042,61.93,56.6048,309.6296,8.2932,12.21,4.838,115.8833,15.53,6.928,13.072,7.9535,84.6762,47.1913,48.1,14.48,59.86,56.4748,9.5539,40.485,124.5891,69.0948,10.2815,99,,68.23,228.9,2.7455,15.33,79.9769,108.7215,3.2009,78.9642,120.3429,35.41,57.5746,172.84,18.3156,151.78,298.3,1619.5,36.5539,29.7993,177.4896,32.1,32.08,26.0369,124.20424,105.4277
2021/12/30,168.1,33.3216,81.4001,47,124.9,6.7721,0.561,111.36066,13.5097,61.87,55.72,304.7763,8.1617,12.192,4.832,115.1864,15.56,7.036,13.014,8.1124,84.342,46.7899,48.09,14.56,59.52,55.2666,9.67,40.76,124.1294,69.6854,10.1612,101,,67.59,227,2.8149,15.34,81.5241,109.5502,3.1578,81.1165,121.533,35.72,58.2487,172.46,17.9049,152.68,305.5,1588,35.7163,29.7147,178.8037,32.1,32.26,26.1225,122.96188,106.1143
2022/1/3,170.6,33.165,81.5148,47.675,125.55,6.7887,0.591,111.64122,13.7425,62.29,55.8792,307.4594,8.2254,12.3,4.88,116.5802,15.77,7.01,13.19,8.2175,80.5085,46.9669,47.74,14.76,61.78,54.3786,9.7025,40.9,121.9721,69.827,9.9239,100.35,,68.7,222.9,2.8632,15.31,81.4177,111.8862,3.2327,79.3697,122.7843,35.97,56.5648,175.14,17.4448,153.72,287.03,1613,35.0691,29.4106,178.4605,32.15,32.6,26.6533,123.38347,104.7316
2022/1/4,172.7,33.8816,82.5607,48.52,116.95,6.6582,0.5897,113.52574,13.7043,64,57.4339,308.773,8.3163,12.206,4.879,115.286,15.4,7.046,13.34,8.78,82.8899,46.3179,48.52,14.81,62.28,52.1505,9.6468,40,120.589,68.5559,9.7548,104.5,,72.11,220.9,2.8876,15.15,80.9147,111.6014,3.1967,77.4268,120.0997,35.76,57.6542,177.5,17.2328,155.42,288.85,1592,35.0893,30.0869,172.9157,31.61,32.64,26.112,125.79898,103.043
2022/1/5,168.1,34.5291,79.8226,48.785,116.25,6.7463,0.5975,113.79209,13.3983,64.05,54.9091,300.3636,7.9946,12.02,4.75,113.0957,15.1,7.195,13.28,8.6149,76.0621,46.6222,47.42,14.875,62.6,52.9769,9.5817,40.575,117.8093,67.3525,9.9905,105.5,,75,213.5,2.8363,15.21,79.7694,111.2901,3.2717,74.7317,118.5987,34.56,58.8866,177.82,17.5754,157.96,258.36,1609,35.4955,30.0604,170.1197,32.07,32.19,25.5763,123.27649,101.153
2022/1/6,165,35.0424,79.7572,48.33,114.3,6.7455,0.5979,113.32239,13.8975,64.31,56.5807,310.0328,8.0877,11.896,4.589,111.9011,14.3,7.172,13.2,8.7182,78.9861,45.3663,47.02,14.625,62.66,52.3746,9.5214,39.47,118.9754,68.3949,10.0197,105,,74.91,208.8,2.801,15.15,80.1648,112.6715,3.3377,77.3465,118.2132,34.4,60.225,172.04,17.6498,154.16,281.1,1622.5,34.1421,30.6941,172.3212,32.61,32.33,25.8536,123.14799,102.7918
2022/1/7,164.9,35.3007,79.5037,48.79,113.05,6.8022,0.5997,105.88735,14.1313,65,56.8527,306.4288,8.1739,11.794,4.536,111.0051,14.27,7.12,13.25,8.6332,77.6404,46.3128,46.57,14.35,62.26,53.6162,9.526,40.14,118.8538,68.5888,10.2186,101.5,,73.56,207.5,2.7562,15.28,80.1837,114.0057,3.3308,77.0929,118.3946,34.48,61.2578,169.4,18.1568,152.16,284.01,1634,34.6366,30.9987,173.2515,33,33.17,26.0932,121.24616,102.5786
2022/1/10,163.6,35.8533,79.4492,50.04,106.85,6.7973,0.6006,106.7872,14.5025,63.6,56.9386,308.2804,8.2326,11.822,4.487,110.0095,14.07,6.949,13.334,8.8556,77.1275,45.9233,44.7,14.38,62.26,52.2963,9.4122,38.54,121.2482,68.953,10.2312,103.65,,73.05,198.15,2.7629,15.26,80.0671,114.1711,3.3189,78.4163,119.5445,34.63,62.3413,160.7,18.3186,147.88,283.29,1637.5,34.1691,31.4723,174.1702,33.28,32.37,26.3637,124.65028,103.7253
2022/1/11,159.7,35.7077,81.1656,51.3,108.35,6.8597,0.5876,107.07339,15.0746,65.79,58.5784,309.713,8.3391,11.984,4.515,110.2086,14.37,6.909,13.538,8.8519,77.5806,46.7502,43.89,14.305,63.72,52.2304,9.4169,39.5,122.7196,70.4106,10.3898,102.5,,72.54,201.1,2.7991,15.1,80.6358,111.3808,3.366,79.223,121.2185,34.59,61.0398,164,18.8682,150.3,285.6,1634,34.8281,31.6343,176.6534,33.35,32.59,26.6413,123.16192,104.4503
2022/1/12,159.2,35.6871,83.3849,51.14,109.7,6.8886,0.6056,107.36707,14.8576,66.93,58.8204,309.2846,8.358,11.9,4.495,110.8059,14.32,6.93,13.756,8.9233,77.2394,47.3962,44,14.35,64.12,51.4455,9.384,39.18,123.9721,71.085,10.3403,101.85,,73.42,203,2.9042,15.1,81.245,112.1488,3.3675,79.7241,122.3981,35.29,61.0023,168.46,18.4931,152.22,278.82,1635,35.8381,31.655,178.1501,33.42,32.18,26.0802,124.50004,105.6857
2022/1/13,159.7,35.7154,83.9179,51.06,105,6.7887,0.6007,108.06316,14.9138,66.69,59.755,304.644,8.3456,12.134,4.536,111.9011,14.52,6.931,13.886,9.2519,76.8241,47.5423,43.55,14.36,64.92,49.9702,9.4028,40.05,121.8276,71.3694,10.336,96.02,,75.43,196.55,2.8727,15.05,81.0627,112.0042,3.3464,80.2785,122.8498,35.97,61.0033,167.66,18.49,151.5,278.04,1672,35.8324,31.4296,178.4544,33.46,32.54,26.293,125.29422,105.1815
2022/1/14,156.8,37.3191,84.2974,52.59,103.55,6.8949,0.5954,107.62949,14.747,66.33,59.9399,302.0666,8.418,12.282,4.497,112.5979,14.25,6.922,13.886,8.7005,77.7532,47.5655,42.87,14.32,65.02,50.9965,9.3296,39.245,122.6088,71.5358,10.3397,96.28,,74.79,191.15,2.9311,15.16,81.9306,112.3315,3.4378,79.6079,122.3881,36.26,60.6538,162.98,18.4765,145.86,282.35,1653.5,35.6742,31.0371,177.3558,33.29,32.3,26.8993,125.82844,105.1841
2022/1/17,155.5,36.5941,84.6851,52.82,104.7,7.0129,0.5922,107.58031,14.8646,65.71,60.9518,301.6274,8.3018,12.25,4.486,113.9917,14.41,6.961,13.85,8.8605,76.6714,47.686,43.7,14.255,65.5,50.2147,9.4357,39.57,122.4754,71.5253,10.4269,98.76,,74.26,193.85,2.954,15.12,82.1253,115.1067,3.4713,79.6094,122.6689,36.58,61.1259,163.34,18.3447,146,280.57,1649,36.0572,30.4631,177.7182,33.89,32.59,26.6717,126.85174,105.4891
2022/1/18,153,35.0672,82.5748,52.06,100.3,6.7408,0.5884,108.18578,14.822,65.48,61.8381,309.9965,8.5892,12.296,4.48,112.7971,14.21,6.807,13.754,9.2001,78.431,46.9519,43.18,14.225,65.02,49.1159,9.3521,38.45,123.5877,70.2585,10.4529,99.02,,74.64,190,2.9578,15.09,81.1581,109.9815,3.3672,79.7326,119.8955,35.9,60.3801,159.88,18.48,142.6,282.45,1664,35.8584,29.1552,172.5252,34.66,32.24,26.7422,127.85529,103.4974
2022/1/19,152.4,32.8509,79.7607,52.12,102.35,6.7616,0.5819,108.02219,14.887,65.37,62.9508,329.012,8.6707,12.094,4.515,112.7971,14.08,6.863,13.504,9.1942,77.3416,47.0189,43.41,14.255,64.7,48.5111,9.3897,38.03,126.3181,71.1918,10.4763,91.5,,74.5,190,2.9632,15.07,80.3545,108.1326,3.444,82.8888,121.0279,35.77,59.9204,159.52,18.2325,144.34,273.1,1643.5,35.3613,29.6809,172.7957,34.34,32.28,26.4684,125.98055,104.6788
2022/1/20,155.3,33.0067,80.8097,52.7,102.65,6.6781,0.5772,106.28477,14.532,65.51,59.8338,328.8694,8.6063,12.232,4.639,115.0869,14.38,6.811,13.732,9.8159,73.8177,48.1369,43.13,14.35,65,50.0546,9.6001,37.83,122.9294,69.8577,10.5979,89.32,,73.2,194.6,2.9431,14.92,79.3158,102.6366,3.4878,82.8251,118.5892,36.54,58.4621,161.5,18.3153,146.9,249.81,1625,36.3744,27.5467,170.3085,34.01,33,25.2489,123.84987,102.9966
2022/1/21,152.5,33.3952,81.0911,51.62,101.7,6.699,0.5665,108.41522,14.4894,63.32,57.692,333.3274,8.5859,12.064,4.529,113.5935,14.08,6.811,13.546,9.8752,74.369,47.9829,42.7,14.325,63,49.658,9.5296,36.53,123.0006,71.1894,10.6846,87.86,,71.93,193.55,2.9251,15.13,75.9632,98.0985,3.4827,82.0919,119.0506,36.01,60.3664,157.98,18.5905,144.52,248.24,1634,35.4589,27.6629,172.7305,34.06,31.9,24.5045,125.27966,103.0555
2022/1/24,148.3,33.1231,79.6813,50,101,6.6843,0.5735,108.68718,14.2178,57.96,57.6635,333.348,8.5325,11.92,4.431,111.6024,13.17,7.003,13.172,10.4343,74.5488,46.0716,41.37,13.865,60.08,48.141,9.3652,34.285,120.7765,69.7861,10.2529,88.38,,68.3,190,2.9114,15.18,76.0718,99.2316,3.5204,79.1179,117.7656,35.12,61.3488,149.94,18.2451,137.44,248.91,1638.5,34.4756,27.9711,166.6256,33.98,30.76,24.2432,123.99808,101.6199
2022/1/25,148.6,32.3984,79.4242,50.82,101.45,6.7161,0.591,108.21528,14.1734,57.99,58.2745,335.4468,8.4442,11.948,4.378,113.5935,13.24,6.905,13.13,10.6671,74.4437,47.1579,41.5,13.83,60.84,48.502,9.3089,34.7,117.9354,69.2423,10.3406,90.38,,68.82,188.25,2.8998,15.02,74.4348,98.511,3.6251,81.0403,116.2398,34.66,61.48,150.18,18.4786,138.52,255.47,1622.5,35.2325,26.7021,167.9089,34.83,30.98,24.5404,120.27945,100.9007
2022/1/26,152.5,32.0516,79.0655,51.55,99.44,6.5469,0.5926,107.64154,14.3083,58.95,59.0549,334.8733,8.6009,11.994,4.48,118.1731,13.73,6.665,13.374,10.5637,74.3136,47.207,41.72,14,61.7,48.3369,9.3934,35.895,118.0482,70.0106,10.223,89.6,,70.51,189.2,2.8375,14.99,74.6128,99.6707,3.6301,83.8173,116.2443,36.15,60.8714,151.68,18.55,141.24,261.09,1610,35.0183,25.9531,170.257,34.49,31.8,24.669,123.26884,102.2439
2022/1/27,154.7,31.2096,79.4791,52.58,100.85,6.5988,0.6011,107.63418,14.3769,58.19,58.5649,328.8324,8.4056,12.338,4.479,118.6709,13.62,6.666,13.672,10.7891,73.5186,47.7777,41.31,13.88,61.86,46.6894,9.5766,36.3,115.6354,69.9441,10.2888,79.22,,71.15,188.25,2.7964,14.99,74.3664,100.1124,3.6154,82.9488,115.2071,38,60.3722,151.36,18.7599,140.5,261.02,1588.5,35.4666,25.8882,170.6345,34.58,32.28,25.1827,123.00051,101.5382
2022/1/28,153.8,31.3634,79.4726,52.83,103.4,6.5954,0.6034,106.88914,14.4504,58.11,58.0023,332.1313,8.4812,12.238,4.463,118.3722,13.3,6.715,13.558,10.3668,72.278,47.653,40.84,13.85,61.18,47.6221,9.5061,35,117.1571,68.4799,10.2952,79.96,,69.87,191.05,2.7559,15.16,74.129,97.3613,3.6148,83.2795,114.0662,37.56,60.4275,147.56,18.7484,138.34,260.43,1576.5,35.4115,24.4941,164.1491,34.81,31.65,24.6763,121.97371,99.904
2022/1/31,154.3,31.136,79.3674,53.84,104.05,6.6181,0.5953,108.15889,14.4735,59.65,57.5609,332.539,8.4453,12.22,4.539,119.1687,13.87,6.852,13.554,10.3279,72.7352,47.2913,41.75,13.95,61.26,46.9376,9.5437,36.335,116.4535,67.0755,10.0734,83.48,,69.93,193.9,2.7558,15.22,72.8929,98.2109,3.6746,82.8281,113.7726,37.31,59.6235,149.36,18.7666,139.88,253.83,1583,34.911,24.7293,157.7011,35.17,31.93,24.8685,119.2072,97.7221
2022/2/1,149.7,30.5845,79.0728,54.16,103.6,6.5031,0.5845,108.72927,14.4194,60.9,59.2759,338.9934,8.6068,12.342,4.51,120.3633,13.91,6.752,13.72,9.8246,71.9647,48.8298,42.32,14.13,62.86,48.2291,9.5907,36.385,114.4459,65.9956,10.2204,82.3,,70.16,196.55,2.7874,15.65,71.7439,97.9784,3.7818,82.4283,113.5629,37.1,59.5168,152.6,19.1931,140.94,238.8,1578.5,35.5441,24.5784,157.5541,35.43,32.25,24.5013,119.78637,97.1126
2022/2/2,152.3,29.3296,80.9012,53.73,104,6.3659,0.5616,107.36889,14.3726,60.88,58.8484,331.4523,8.6358,12.382,4.49,120.9607,13.97,6.781,13.858,10.1873,71.7485,48.4537,42.82,14.085,63.94,47.503,9.5296,36.6,113.7289,64.9943,10.2197,82.28,,69.4,198.1,2.8571,15.84,72.8243,98.6404,3.6042,80.5044,113.8788,37.22,58.6582,154.16,19.025,140.52,232.09,1567.5,34.8069,23.4405,154.9246,34.48,32.93,24.5392,120.76354,95.6794
2022/2/3,150.2,29.3139,80.0531,52.96,102.7,6.331,0.5222,108.55477,14.1998,60.83,57.1618,324.4739,8.7863,12.29,4.446,116.7793,13.53,6.854,14.06,10.3592,72.0513,48.203,42.29,13.995,64.78,47.8192,9.3014,34.8,111.8744,64.2794,10.1395,85.12,,69.69,191.85,2.8405,15.73,73.8373,103.1193,3.5312,81.1317,113.4836,36.77,56.3214,149.24,18.9511,136.82,231.32,1585.5,34.4636,22.0523,153.6251,34.01,32.86,26.0217,120.40736,94.1821
2022/2/4,148.9,30.0535,77.8924,52.62,104.05,6.187,0.5107,109.16025,13.7654,59.18,55.3175,321.2346,8.8809,12.156,4.365,113.494,13.34,6.849,14.104,10.3967,67.7425,48.7548,41.58,13.7,64.68,49.4491,9.1116,33.495,112.8395,64.127,10.3079,86.74,,67.83,191.15,2.7767,15.87,72.8395,98.2818,3.4225,78.6861,112.866,36.87,56.7742,146.66,18.9984,132.84,220.31,1561.5,35.1737,22.3381,154.3034,34.6,32.36,23.6766,119.49282,94.4356
2022/2/7,147.5,30.0542,77.0379,53.09,103.95,6.0763,0.531,108.32101,13.4858,59.43,55.9569,321.4961,8.8644,12.23,4.292,113.5935,13.08,6.779,14.108,10.2426,68.8245,49.1838,41.56,13.725,64.92,51.1253,8.9219,33.32,116.6917,65.1682,10.4839,86.24,,67.56,190.45,2.7913,15.66,72.3483,95.0887,3.4073,81.489,112.691,36.76,58.2922,147.26,19.1558,135.6,225.87,1537.5,35.5174,22.6841,155.6566,35.44,32.05,23.3825,115.26017,95.019
2022/2/8,146.2,29.4679,76.4669,52.79,102.65,6.2004,0.5379,107.36446,13.1516,59.55,54.8367,325.8872,8.7609,12.28,4.237,113.2948,13.08,6.639,14.282,10.4415,67.2095,47.3342,41.45,14.06,65.82,50.7141,8.8242,32.54,112.5586,64.5986,10.3921,83.92,,67.56,184.25,2.7584,15.61,66.4661,91.2586,3.467,79.0955,110.4788,36.86,59.9294,147.26,19.1401,136.6,212.74,1537,34.6403,21.3811,153.0578,32.94,32.62,22.3174,116.1583,91.9285
2022/2/9,150.1,29.7598,77.0401,53.3,105.7,6.0811,0.5376,108.59838,13.5178,61.88,54.8812,331.2628,9.0346,12.234,4.275,115.286,13.41,6.431,14.308,10.3064,67.963,47.1607,41.8,14.35,66.64,51.0997,8.9782,34.155,111.8448,64.519,10.3236,82.66,,70.54,188.2,2.7768,15.72,64.6436,94.7879,3.5342,78.1703,111.3197,37.12,59.9155,150.22,18.971,138.16,214.13,1540.5,34.3611,21.3699,153.5463,32.56,32.77,23.623,115.69856,91.2521
2022/2/10,144.6,30.4152,84.3489,54.59,104.4,5.9631,0.5465,105.79229,13.4434,62.62,54.3749,337.3957,9.5598,12.132,4.218,116.2815,13.46,6.331,14.568,10.2547,64.812,47.3267,41.41,14.14,67.04,51.7846,8.9726,34.165,113.5242,64.2107,10.3203,85.02,,69.75,185.25,2.7496,15.37,65.0722,94.3115,3.6929,77.5195,110.9127,37.25,60.4359,151.46,18.7742,144.68,209.82,1571.5,33.6249,22.1405,151.8442,32.15,32.92,23.5174,116.29704,90.1283
2022/2/11,144,30.1066,83.9092,54.12,102,5.9283,0.5439,106.78223,13.4434,62.3,56.2954,335.4483,9.3011,12.182,4.082,113.8922,13.15,6.477,14.538,10.2702,65.8889,47.4994,41.31,13.88,66,52.5848,8.8712,33.38,114.9601,64.7581,10.4224,83.08,,74.44,181.15,2.6797,14.81,65.0633,90.9026,3.5923,78.7669,113.596,37.64,61.4828,146.46,18.8053,141.44,212.07,1578.5,34.6905,22.7721,154.5096,33.28,32.43,22.5979,115.57333,91.277
2022/2/14,139,29.2603,86.4417,52.77,101.05,5.8428,0.5502,107.63326,13.4692,60.63,56.7702,335.0841,9.3167,11.94,4,113.3944,12.82,6.432,14.298,10.2965,69.7766,47.9508,40.63,13.835,64.16,52.6618,8.5894,32.47,115.8907,64.6933,10.3932,88.64,,74.31,176.05,2.6687,14.83,69.5451,93.955,3.6393,78.9638,113.6473,36.52,62.953,142.12,18.7406,139.5,238.22,1582.5,34.7969,23.1398,154.0995,33.11,31.51,23.7845,116.03013,93.4924
2022/2/15,142.2,28.1958,85.6953,53.9,103.55,5.9039,0.5516,108.55881,13.6836,61.91,56.7309,335.327,9.0252,12.048,4.081,115.1864,13.38,6.394,14.23,10.6286,68.9502,48.102,41.28,14.25,66.36,52.6361,8.8317,33.45,115.4583,64.1672,10.3646,88.78,,75.38,182.6,2.699,15.2,68.5331,92.6311,3.6474,79.874,111.7934,37.11,61.9555,146.8,18.443,143.4,242.23,1589,34.4846,22.1047,148.3539,32.79,32.25,22.8553,118.76795,93.105
2022/2/16,142.8,28.2128,83.5707,54.07,103.15,5.8659,0.5285,108.9127,13.6424,62.19,56.5337,331.3103,9.0524,12.01,4.12,116.3811,13.25,6.32,14.132,10.6267,67.5661,47.9636,41.23,14.385,67.44,51.1229,8.843,33.195,116.447,63.983,10.6254,87.4,,75.82,180.9,2.6577,15.29,68.7694,96.5634,3.7611,80.8458,113.8547,36.88,62.4119,145.74,18.4664,142.54,238.3,1607,34.8826,21.2493,145.9347,32.6,32.26,23.4081,118.69176,92.1702
2022/2/17,143.2,27.6474,81.4128,54.08,102.15,5.9594,0.5214,110.57789,13.1579,61.81,54.3801,324.2612,9.1289,12.14,4.187,116.7793,13.23,6.429,14.404,10.5065,62.3186,47.9985,41.26,14.415,66.18,51.4115,8.8373,32.33,112.7382,60.2203,10.5319,87,,76.06,181,2.5449,15.09,66.2441,94.2608,3.8123,78.2479,111.1033,38.6,63.7915,146.4,18.4482,139.5,231.2,1590.5,34.4002,21.6094,141.266,32.6,32.33,22.6847,121.00568,80.1276
2022/2/18,139.6,28.3338,81.8452,54,99.88,6.0581,0.5202,107.00879,12.9303,61.85,54.4644,322.8115,8.9145,12.126,3.962,117.4762,12.85,6.51,14.48,10.3435,62.0304,43.9644,41.18,14.325,65.7,49.2401,8.7265,31.31,111.5411,58.9464,10.4512,90.7,,75.59,177.3,2.5516,15.18,66.4075,91.3696,3.8775,77.0837,110.484,38.34,63.4546,144.84,17.956,136.34,238.26,1558.5,32.5877,21.034,138.686,33.06,32.56,22.3452,117.56138,79.0757
2022/2/21,138.4,27.4488,80.7639,53.03,99,6.0006,0.5336,106.80594,12.9785,60.71,54.501,325.2928,8.7519,12.036,3.856,114.5891,12.71,6.482,14.298,10.4664,60.9509,44.4838,40.23,14.26,64.68,49.4204,8.5668,30.595,111.921,58.2765,10.5475,90.82,,74.03,173.3,2.6507,15.7,66.1423,91.5531,3.8813,77.2155,110.4877,37.69,64.9324,139.48,18.0725,133.58,240.97,1551.5,32.8204,21.6292,137.1876,33.32,31.75,22.3038,116.28596,78.1856
2022/2/22,137.2,27.3486,81.8731,52.41,98.02,5.9537,0.4937,105.90895,13.4484,60.24,55.7561,341.5805,8.6371,12.004,3.833,113.0957,12.59,6.435,14.402,10.4481,61.6699,44.0607,40.08,14.58,62.42,48.8546,8.6645,30.44,108.8488,59.1029,10.5963,91.4,,73.22,177.25,2.697,15.64,66.1118,88.4261,3.8413,79.4551,111.2231,37.79,64.8569,139.74,18.0005,132.04,248.71,1549,32.1922,21.324,139.3552,32.84,31.45,21.6295,113.44332,80.0508
2022/2/23,134.1,26.7904,82.3411,52.95,98.4,5.937,0.4962,107.46236,14.1219,59.66,57.8883,346.1741,8.7162,11.956,3.817,112.4984,12.53,6.296,14.39,10.5958,64.9361,44.0339,40.04,14.475,61.18,48.7629,8.7772,30.31,111.8368,60.7512,10.6596,88.38,,73.57,176.3,2.7126,15.47,67.1161,92.8035,3.9139,81.8333,111.7493,37.54,66.661,138.68,18.319,131.54,265.98,1567.5,32.0563,21.1859,141.9891,33.1,31.74,22.6497,114.54105,83.3217
2022/2/24,140,27.9335,81.0974,50.6,95.3,6.2971,0.4825,109.1788,14.492,54.48,56.7516,344.0536,8.7851,11.492,4.024,116.8789,13.28,6.344,13.716,10.37,62.3261,42.4406,38.48,14.1,56.76,47.9672,8.8599,29.815,108.8212,59.8057,10.6412,85.1,,68.79,171.3,2.77,15.44,66.0278,90.8853,3.8286,78.542,110.0289,37.71,66.5942,134.92,18.2277,124.18,264.5,1555,31.092,21.0497,136.6588,32.82,29.74,22.0827,117.24974,80.3711
2022/2/25,147.1,27.9376,81.4521,52.88,95.78,6.3301,0.5044,107.69918,14.2303,57.94,57.4588,345.9952,8.7783,11.818,4.197,123.6487,14.01,6.314,14.416,10.0873,61.0715,43.1644,39.23,14.675,58.88,47.4731,9.322,31.05,107.0403,58.5514,10.6747,87.98,376.4833,72.06,177.2,2.8244,15.3,66.0499,90.5817,3.8575,78.6325,105.8948,40,65.4079,140.24,18.1586,129.72,250.09,1547,30.4713,21.6228,134.0911,33.24,31.74,22.4303,116.57492,78.6325
